sentence_id,origin_sentence,category,new_category,invokes_myth,myth_polarity,myth_trigger,myth_reason,myth_raw
1133075," כיום, בטלה דרישת ה""סיוע"" וניתן להרשיע נאשם בעבירת מין על פי עדותה היחידה של המתלוננת, ובלבד, שבית המשפט ינמק בהכרעת הדין מדוע החליט להרשיע את הנאשם על סמך עדות זו",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"השופט דן בדרישות החוקיות להרשעה על סמך עדות יחידה וביטול דרישת הסיוע, ללא כל התייחסות למניע להעללה, תלונת שווא או נקמנות.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט דן בדרישות החוקיות להרשעה על סמך עדות יחידה וביטול דרישת הסיוע, ללא כל התייחסות למניע להעללה, תלונת שווא או נקמנות.""
}
```"
1144067,"מצאתי כי עדותה של המתלוננת (העדות העיקרית) הינה  ""חלשה"" ביותר, ולא מצאתי בחומר הראיות כל הנמקה ""ממשית"" שתתמוך בדבריה ומכאן שאני מזכה את הנאשם מעבירת המעשה המגונה מחמת הספק","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת",דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת חלשה וחסרת תמיכה ראייתית, ללא כל אזכור של מניע להעללה, נקמה או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות המתלוננת חלשה וחסרת תמיכה ראייתית, ללא כל אזכור של מניע להעללה, נקמה או תלונת שווא.""
}
```"
1159489,"בפגישה השנייה, בה נכח, הציע, לנוכח הגרסאות הסותרות בין המתלוננת לבין הנאשם- לפנות לבירור מקצועי",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"אין במשפט כל אזכור למניע להעללה, נקמנות, תלונת שווא או חרטה, אלא רק התייחסות לקיומן של גרסאות סותרות והצעה לבירור.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""אין במשפט כל אזכור למניע להעללה, נקמנות, תלונת שווא או חרטה, אלא רק התייחסות לקיומן של גרסאות סותרות והצעה לבירור.""
}
```"
1156895," בשני המקרים עניין לנו בעבירות מין, עבירות אשר מעצם טיבן וייחודן מתבצעות, בדרך כלל, בצנעה, רחוק מהעין, בנוכחות העבריין וקורבנו בלבד ועל כן, כל מה שיש בפני בית משפט הן עדויות קוטביות של המתלוננת כנגד הנאשם",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"השופט מתאר את הקושי הראייתי המובנה בעבירות מין המבוצעות בצנעה (גרסה מול גרסה), ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מתאר את הקושי הראייתי המובנה בעבירות מין המבוצעות בצנעה (גרסה מול גרסה), ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""
}
```"
1128549,"מאחר והחלטתי להרשיע את הנאשם בעבירות המיוחסות לו בכתב האישום, וזאת על סמך עדותה היחידה של המתלוננת, העומדת בסתירה לעדותו של הנאשם, להלן נימוקיי מדוע החלטתי לעשות כן","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת",קביעת ממצאים עובדתיים מרשיעים על בסיס אימוץ גרסת המתלוננת ודחיית הנאשם,False,לא_רלוונטי,,"השופט מצהיר על החלטתו להרשיע על בסיס עדות יחידה, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט מצהיר על החלטתו להרשיע על בסיס עדות יחידה, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""}
```"
1212193," מובן שלדיון ב""שאלות חתך"" מקום רק בשלב שני, לאחר דיון ראשוני בגרסה הפרטיקולרית של כל מתלוננת",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט עוסק במתודולוגיה של ניתוח הגרסאות ואינו מזכיר מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""המשפט עוסק במתודולוגיה של ניתוח הגרסאות ואינו מזכיר מניע להעללה, נקמנות או תלונת שווא.""}
```"
1199064,"אולם כיום, בטלה דרישת ה""סיוע"" וניתן להרשיע נאשם בעבירת מין על פי עדותה היחידה של המתלוננת ובלבד שינמק השופט בהכרעת הדין מדוע החליט להרשיע את הנאשם על סמך עדות יחידה",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט עוסק בכלל משפטי פרוצדורלי (ביטול דרישת הסיוע וחובת ההנמקה) ואינו מזכיר מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""המשפט עוסק בכלל משפטי פרוצדורלי (ביטול דרישת הסיוע וחובת ההנמקה) ואינו מזכיר מניע להעללה, נקמנות או תלונת שווא.""}
```"
1164784," לא רק שהעדות אינה תומכת בעדותה של המתלוננת, לא בפרטי הפרטים ולא  בגירסה כולה, אלא שהעדה אינה מתוחכמת דיה כדי להסוות את שקריה היא","לא אמינה כי לא עקבית, הציגה סתירות",דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,False,לא_רלוונטי,,"השופט מתייחס לשקרים וחוסר התאמה בעדויות, ללא התייחסות למניע להעללה, נקמנות או עלילת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מתייחס לשקרים וחוסר התאמה בעדויות, ללא התייחסות למניע להעללה, נקמנות או עלילת שווא.""
}
```"
1201324,"במקרה דנן עניין לנו בעבירות מין, עבירות שמעצם טיבן וייחודן מתבצעות בדרך כלל בצנעה, רחוק מהעין, בנוכחות העבריין וקורבנו בלבד ועל כן, כל מה שיש בפני בית המשפט הן עדויות קוטביות של המתלונן כנגד הנאשם (ראה  מסילתי נ' מ""י, דינים עליון, כרך ט, פסקה 4 ו גנדור נ' מ""י, דינים עליון, כרך ט, פסקה 5)",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"השופט מתאר את אופיין של עבירות המין ככאלה המבוצעות בצנעה ואת קיומן של גרסאות קוטביות, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט מתאר את אופיין של עבירות המין ככאלה המבוצעות בצנעה ואת קיומן של גרסאות קוטביות, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""}"
1215664," וכשאני נדרש להכריע בין גרסת המתלוננת לגרסת הנאשם (שאין בלתן, לענין האישום השני), ולפרט בהכרעת הדין מה הניע אותי להסתפק בעדותה היחידה של המתלוננת, לצורך הרשעה - כפי הוראות  ל - אינני רואה כיצד אוכל לעשות כן","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת",דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,False,לא_רלוונטי,,"השופט מתייחס לקושי המשפטי להרשיע על סמך עדות יחידה של המתלוננת אל מול גרסת הנאשם, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט מתייחס לקושי המשפטי להרשיע על סמך עדות יחידה של המתלוננת אל מול גרסת הנאשם, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""}
```"
1186009,"כאמור, עדותה של המתלוננת ר",לא רלוונטי,דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,False,לא_רלוונטי,,"המשפט קטוע ואינו כולל כל התייחסות למניע להעללה, נקמנות או אמינות בהקשר זה.","{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""המשפט קטוע ואינו כולל כל התייחסות למניע להעללה, נקמנות או אמינות בהקשר זה.""}"
1308201," כלום ניתן להדביק לה אותה מיניות סוערת כמתואר בפיו? וכבר הסברתי לעיל, שדווקא עדותה של הקטינה בפני חוקרת הילדים, והערכת מהימנותה על ידי חוקרת זו, הם המהימנים עלינו","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",קבלת עדות הקטינה כעדות אמת מהימנה המגובה בהתרשמות חוקרת הילדים,False,לא_רלוונטי,,"השופט קובע את מהימנות הקטינה על בסיס עדותה והערכת חוקרת הילדים, ללא התייחסות למניע להעללה או נקמנות.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע את מהימנות הקטינה על בסיס עדותה והערכת חוקרת הילדים, ללא התייחסות למניע להעללה או נקמנות.""}
```"
1201446," דברים אלה מתיישבים עם גרסתה הראשונה של המתלוננת ואינם נסתרים על ידי אלמונית (שם, עמ' 30 ש' 10-11 ועמ' 44 ש' 4)","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,"השופט בוחן את עקביות הגרסה והעדר סתירות, ללא כל התייחסות למניע להעללה או נקמנות.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט בוחן את עקביות הגרסה והעדר סתירות, ללא כל התייחסות למניע להעללה או נקמנות.""
}
```"
1232086,"בנוסף, וכבר צויין, תיאורו החיצוני של הנאשם כפי שבא לידי ביטוי בת/18, מפי  המתלוננת ולפיו  המדובר בתוקף - ""בגובה ממוצע בינוני, בריא, אין לו הרבה שערות, פנים עגולות, אני חושבת, הוא כבן 35"" (ת/18, עמ' 2 ש' 4- 2)",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"השופט דן בתיאורו הפיזי של התוקף כפי שנמסר על ידי המתלוננת, ללא כל התייחסות למניע להעליל, לשקר או לנקום.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט דן בתיאורו הפיזי של התוקף כפי שנמסר על ידי המתלוננת, ללא כל התייחסות למניע להעליל, לשקר או לנקום.""}
```"
1219605," יוער, כי עדותו של מתלונן 5, חרף מוגבלותו ואפשר שאף בעטיה, הייתה ספונטאנית, נטולת תחכום או רצון להרשים, וניכר כי נמסרה בכנות ומבלי כוונות להסוות עובדות כלשהן","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,"השופט מעריך את מהימנות המתלונן על בסיס כנות, ספונטניות והעדר כוונה להסוות עובדות, ללא אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט מעריך את מהימנות המתלונן על בסיס כנות, ספונטניות והעדר כוונה להסוות עובדות, ללא אזכור של מניע להעללה, נקמנות או תלונת שווא.""}
```"
1243652,"מנגד- גרסתה העקבית של המתלוננת בהודעותיה במשטרה כמו גם בעדותה בבית המשפט היא, כי מעשה הבעילה בוצע שלא בהסכמתה החופשית, התאפיין ב""קיפאון"" מצידה ובאגרסיביות ובהחזקה כוחנית מצד הנאשם","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"אין אזכור של מניע להעללה, נקמנות או תלונת שווא בטקסט.","{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""אין אזכור של מניע להעללה, נקמנות או תלונת שווא בטקסט.""}"
1326961," נשיכת איבר-המין כאמור, גרסתה האחרונה של המתלוננת בעניין זה היתה, כי היא ניסתה ולא הצליחה לנשוך את איבר מינו של הנאשם",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט מתאר את גרסת המתלוננת לגבי פרטי האירוע (ניסיון נשיכה) ללא כל התייחסות למניע להעליל, נקמנות או אמינות בהקשר זה.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""המשפט מתאר את גרסת המתלוננת לגבי פרטי האירוע (ניסיון נשיכה) ללא כל התייחסות למניע להעליל, נקמנות או אמינות בהקשר זה.""}
```"
1219609," בערבו של יום מצאנו, אפוא, ליתן אמון מלא בגרסתו הגולמית של מתלונן 5, כי הנאשם אילצו לבצע בו מין אוראלי ובתוך כך נגע בפי הטבעת שלו, וזאת במסגרת שני אירועים מובחנים, כשאחת הפעמים הייתה בתוככי המסגד, לשם אף הוביל את חוקרי המשטרה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","אילצו...""). But it doesn't mention rejecting the defendant's version.",False,לא_רלוונטי,,"השופטים נותנים אמון מלא בגרסת המתלונן ללא כל התייחסות למניע להעללה, נקמה או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופטים נותנים אמון מלא בגרסת המתלונן ללא כל התייחסות למניע להעללה, נקמה או תלונת שווא.""}
```"
1326995,"24צפיתי בעיון בעדותה הארוכה של המתלוננת כפי שהוקלטה במערכת הוידאו של בית המשפט, וצר לי לומר, כי אין זו העדה שיכולה לשכנע אותי מעבר לכל ספק, באמיתות סיפורה ובכנות דבריה","לא אמינה כי לא עקבית, הציגה סתירות",דחיית עדות המתלוננת עקב חוסר עקביות וסתירות מהותיות בגרסתה,False,לא_רלוונטי,,"השופט מביע ספק כללי באמינות עדותה של המתלוננת, ללא אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט מביע ספק כללי באמינות עדותה של המתלוננת, ללא אזכור של מניע להעללה, נקמנות או תלונת שווא.""}
```"
1308340," מכאן שברמה העקרונית, אין לשלול את האפשרות כי כאשר ניצבות לפנינו שתי עדויות של קטינות מתלוננות, שנגבו בפני חוקר נוער, תהווה עדותה של האחת סיוע לשניה, ולהיפך"" עוד, בהמשך: ""אין סיבה שלא לראות במקרה דנן, עדות אחת (מהימנה) של ילדה, על מה שביצע בה המשיב, ראיה נסיבתית המסייעת לעדות האחרת","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל","סיכומו של עניין, עדות המתלוננת שהובאה באמצעות חוקרת הילדים מהימנה מאוד בעיני, דבר המתחזק מאוד לאחר צפייה בתקליטורי חקירתה"" -> Cat 2",False,לא_רלוונטי,,"השופט דן בסוגיית סיוע הדדי בין עדויות של קטינות, ללא כל התייחסות למניע להעליל, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט דן בסוגיית סיוע הדדי בין עדויות של קטינות, ללא כל התייחסות למניע להעליל, נקמנות או תלונת שווא.""}
```"
1308265,"הארכתי בדברים הנ""ל, מתוך מטרה לבחון, אם קם בסיס מוצק דיו, בענייננו, להתקיימותה של התוספת הראייתית, מסוג סיוע, אשר רק בהצטרפותו לעדותה המהימנה של הקטינה, תעמיד בסיס להרשעת הנאשם בביצוע המעשים המיוחסים לו",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,"השופט דן בדרישת הסיוע הראייתי לעדות הקטינה, ללא כל אזכור של מניע להעללה, נקמה או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט דן בדרישת הסיוע הראייתי לעדות הקטינה, ללא כל אזכור של מניע להעללה, נקמה או תלונת שווא.""}
```"
1318795," דבריה האמינים של המתלוננת, התנהגותו המוזרה של הנאשם מיד עם מעצרו והגרסאות השונות והמאוחרות שלו, מצביעות על כך כי הוא האדם שאחז בחזה של המתלוננת",אמינה בגלל שהנאשם לא אמין,קביעת ממצאים עובדתיים מרשיעים על בסיס אימוץ גרסת המתלוננת ודחיית הנאשם,False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת אמינה על בסיס התנהגות הנאשם וגרסאותיו, ללא כל התייחסות למניע להעללה או נקמנות.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות המתלוננת אמינה על בסיס התנהגות הנאשם וגרסאותיו, ללא כל התייחסות למניע להעללה או נקמנות.""
}
```"
1327139,"37על-פי כל המפורט והמבואר לעיל, ברור מדוע לא אוכל לפרט מה הניע אותי להסתפק בעדותה היחידה של המתלוננת, גם אם יש לה חיזוק כזה או אחר (בעיקר המצב הנפשי והתלונה המיידית)","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת",דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,False,לא_רלוונטי,,"השופט דן בנימוקים לקבלת עדותה היחידה של המתלוננת (מצב נפשי ותלונה מיידית) ללא כל אזכור של מניע להעללה, נקמנות או חשש לתלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט דן בנימוקים לקבלת עדותה היחידה של המתלוננת (מצב נפשי ותלונה מיידית) ללא כל אזכור של מניע להעללה, נקמנות או חשש לתלונת שווא.""
}
```"
1331924," זלוצ'ובר- אב""ד: הגם שער אני לכל הטענות שהועלו נגד המתלוננת ועדותה, כחברתי, כב' השופטת יעל רז - לוי, אף אני נותן אמון מלא בעדותה המשכנעת של המתלוננת וסבור שיש לה חיזוקים לרוב",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,"השופט מביע אמון מלא במתלוננת ובעדותה על בסיס היותה משכנעת ונתמכת בחיזוקים, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מביע אמון מלא במתלוננת ובעדותה על בסיס היותה משכנעת ונתמכת בחיזוקים, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""
}
```"
1335510,"לשיטת ההגנה, עדותה ""הפגומה"" של המתלוננת בנוגע לתדירות המעשים, משליכה על כל עדותה ויש לדחותה כבלתי אמינה","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי,False,לא_רלוונטי,,"המשפט עוסק בטענת הגנה לגבי מהימנות העדות בשל פגמים בגרסה (תדירות המעשים), ללא אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""המשפט עוסק בטענת הגנה לגבי מהימנות העדות בשל פגמים בגרסה (תדירות המעשים), ללא אזכור של מניע להעללה, נקמנות או תלונת שווא.""}
```"
1331264,"במקרה דכאן נוסף להתרשמותי החיובית מעדותה של המתלוננת אשר היה ניתן  לבסס את ממצאינו אף על סמך עדותה גם אם היה מדובר בעדות יחידה שלא נמצא לה סיוע, הרי בענייננו גרסתה המפלילה של המתלוננת  מתחזקת ומסתייעת בראיות נוספות כמפורט להלן: א",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,"השופט מביע התרשמות חיובית מעדות המתלוננת ומציין שהיא מסתייעת בראיות נוספות, ללא כל אזכור של חשש להעללה, נקמנות או מניע שקרי.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט מביע התרשמות חיובית מעדות המתלוננת ומציין שהיא מסתייעת בראיות נוספות, ללא כל אזכור של חשש להעללה, נקמנות או מניע שקרי.""}
```"
1327066," אולם באלה לבדם, אין כדי להביא להרשעתו של אדם בפלילים, ואין להם משקל עצמאי אלא כשהם מתווספים לעדות אמינה של מתלוננת לגוף העניין",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"השופט דן במשקל הראיות ובצורך בעדות אמינה של המתלוננת, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט דן במשקל הראיות ובצורך בעדות אמינה של המתלוננת, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""
}
```"
1335955," גם לפי התרשמותי, עדותה של המתלוננת הייתה אמינה מאוד","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת אמינה על בסיס התרשמותו, ללא אזכור מניע להעללה או נקמנות.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע כי עדות המתלוננת אמינה על בסיס התרשמותו, ללא אזכור מניע להעללה או נקמנות.""}
```"
1335555," בהתאם להוראת  ל [נוסח חדש] התשל""א-1971, ניתן לבסס הרשעה על עדות יחידה של מתלונן בעבירת מין אך על בית המשפט לנמק את טעמיו לכך",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט דן בדרישה החוקית להנמקת הרשעה על סמך עדות יחידה, ללא כל התייחסות למניעי שווא, נקמנות או העללה.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""המשפט דן בדרישה החוקית להנמקת הרשעה על סמך עדות יחידה, ללא כל התייחסות למניעי שווא, נקמנות או העללה.""}
```"
1342114,"העובדות שנטענו בכתב האישום, הוכחו באמצעות עדותו המהימנה של המתלונן, הנתמכת במידת מה בהודעתו של הנאשם במשטרה",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,"השופט קובע כי עדות המתלונן מהימנה ומסתמך על חיזוקים, ללא כל אזכור של חשש להעללה, נקמנות או מניע שקרי.","{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע כי עדות המתלונן מהימנה ומסתמך על חיזוקים, ללא כל אזכור של חשש להעללה, נקמנות או מניע שקרי.""}"
1342289,"כל אלו, בגדר סתירות, פרכות ותמיהות קטנות כשלעצמן, אך במצטבר, ועל רקע הדברים עליהם עמדנו לעיל, מביאים למסקנה שאין לסמוך הרשעתו של הנאשם על סמך עדותו היחידה של המתלונן","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת",דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,False,לא_רלוונטי,,"השופט קובע שלא ניתן להסתמך על עדות המתלונן בשל סתירות ותמיהות, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע שלא ניתן להסתמך על עדות המתלונן בשל סתירות ותמיהות, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""}
```"
1355161,קושי נוסף בהכרעת הדין  הוא כי כאמור לפנינו עדות יחידה של המתלוננת שעל סמכה מבקשת התביעה הכללית לבסס הרשעה בפלילים,"עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת",דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,False,לא_רלוונטי,,"השופט מתייחס לקושי הראייתי של עדות יחידה, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","```json
{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט מתייחס לקושי הראייתי של עדות יחידה, ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""}
```"
1341559," חוקר הילדים בחוות דעתו ובעדותו בביהמ""ש, ביסס את מסקנתו תוך הפנייה לדוגמאות מעדותו המוקלטת והמתורגמת של המתלונן (ת/2)",לא רלוונטי,קבלת עדות הקטינה כעדות אמת מהימנה המגובה בהתרשמות חוקרת הילדים,False,לא_רלוונטי,,"המשפט מתאר את ביסוס מסקנתו של חוקר הילדים ואינו עוסק במניע להעללה, נקמנות או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט מתאר את ביסוס מסקנתו של חוקר הילדים ואינו עוסק במניע להעללה, נקמנות או תלונת שווא.""
}
```"
1374444," מעבר לעובדה כי גרסתה של המתלוננת הייתה עקבית וצוינה בסמוך לאירועים למספר אנשים (שבהמשך העידו בבית המשפט), הרי שהיא מתיישבת עם הודאתו של הנאשם בשיחה המוקלטת, ועם אותו חלק בהודעתו במשטרה בו הוא מודה כי ""יתכן שבאחד משני המפגשים הם קיימו יחסי מין מלאים""",אמינה בגלל חיזוק חיצוני,קביעת ממצאים עובדתיים מרשיעים על בסיס אימוץ גרסת המתלוננת ודחיית הנאשם,False,לא_רלוונטי,,"השופט מבסס את אמינות המתלוננת על עקביות גרסתה, עדות מוקדמת בפני אחרים והתאמה להודאות הנאשם, ללא כל אזכור של חשש להעללה או מניע כוזב.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מבסס את אמינות המתלוננת על עקביות גרסתה, עדות מוקדמת בפני אחרים והתאמה להודאות הנאשם, ללא כל אזכור של חשש להעללה או מניע כוזב.""
}
```"
1375072,"כאן באה עדותה העיקרית של המתלוננת, בנוגע לליבת המקרה",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט מתאר את מיקום עדותה של המתלוננת ביחס לליבת המקרה, ללא כל התייחסות למניע להעללה, נקמנות או מהימנות.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט מתאר את מיקום עדותה של המתלוננת ביחס לליבת המקרה, ללא כל התייחסות למניע להעללה, נקמנות או מהימנות.""
}
```"
1399177, המצב המשפטי - עדותה של הילדה - מ,לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט קטוע ואינו מכיל כל אזכור למניע להעללה, נקמנות או תלונת שווא.","{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""המשפט קטוע ואינו מכיל כל אזכור למניע להעללה, נקמנות או תלונת שווא.""}"
