sentence_id,origin_sentence,category,new_category,invokes_myth,myth_polarity,myth_trigger,myth_reason,myth_raw
458931,"כב' השופט רענן בן-יוסף כדעת האב""ד, אף דעתי היא שעדותו היחידה של המתלונן, שנכבשה חמש שנים מבלי שניתן לכך הסבר משכנע, ומבלי שגירסתו תזכה לתמיכה מספקת בעדויות עדי תביעה אשר הועדו במטרה לספק תמיכה זאת - אינה מהווה בסיס איתן מספיק להרשעת הנאשם מעבר לכל ספק סביר, ולכן זיכויו בדין הוא בלתי-נמנע","עדות עם בעיות (למשל מעוררת תמיהות וספקות, או עדות יחידה לא מספקת) – יש פגמים ולכן ההכרעה היא כנגד הנפגעת",דחיית הרשעה על בסיס עדות יחידה של המתלוננת בהעדר ראיות סיוע,False,לא_רלוונטי,,"השופט פוסל את מהימנות העדות בשל היותה עדות כבושה ללא הסבר ובשל היעדר תמיכה ראייתית, ללא התייחסות למניע של העללה, נקמה או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט פוסל את מהימנות העדות בשל היותה עדות כבושה ללא הסבר ובשל היעדר תמיכה ראייתית, ללא התייחסות למניע של העללה, נקמה או תלונת שווא.""
}
```"
461420," שתי נקודות אלה, תהליך החשיפה ומצבה הרגשי של המתלוננת בהקשר לחשיפה, מחזקות עוד את עדותה המשכנעת של המתלוננת",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,"השופט קובע את מהימנות המתלוננת על בסיס תהליך החשיפה ומצבה הרגשי, ללא התייחסות למניע להעללה או נקמנות.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע את מהימנות המתלוננת על בסיס תהליך החשיפה ומצבה הרגשי, ללא התייחסות למניע להעללה או נקמנות.""
}"
460451," מחד, מצויה גרסתה המפלילה של המתלוננת, בתו החורגת של הנאשם, המתארת, כפי שנראה להלן, בצורה מפורטת, עקבית וסדורה, סדרה של מעשים שביצע בה הנאשם מאז הייתה בת 8 ועד לחשיפתם, בשנת 2014","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט מתאר את גרסת המתלוננת כעקבית ומפורטת ללא כל התייחסות למניע להעליל, לנקמה או לחשש מתלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מתאר את גרסת המתלוננת כעקבית ומפורטת ללא כל התייחסות למניע להעליל, לנקמה או לחשש מתלונת שווא.""
}"
466417, כאמור עדותה של המתלוננת היתה מהימנה עלי,"עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת מהימנה עליו מבלי להתייחס למניע להעללה, נקמה או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה עליו מבלי להתייחס למניע להעללה, נקמה או תלונת שווא.""
}"
471968," לטענתו, גרסתה המפלילה של המתלוננת הנה עלילת כזב שנרקמה מתוך יצר נקמה","לא אמינה כי נתפסת כנקמנית, חשש להעללה או האשמת שווא",לא רלוונטי,False,צד_מתדיין,גרסתה המפלילה של המתלוננת הנה עלילת כזב שנרקמה מתוך יצר נקמה,הטענה בדבר עלילת כזב ויצר נקמה מיוחסת לנאשם ('לטענתו') ואינה מהווה קביעה של השופט.,"```json
{
  ""invokes_myth"": false,
  ""polarity"": ""צד_מתדיין"",
  ""trigger"": ""גרסתה המפלילה של המתלוננת הנה עלילת כזב שנרקמה מתוך יצר נקמה"",
  ""reason"": ""הטענה בדבר עלילת כזב ויצר נקמה מיוחסת לנאשם ('לטענתו') ואינה מהווה קביעה של השופט.""
}
```"
459760," כל זאת בהסתמך על עדותה המהימנה של הקטינה, כשדברי אחיה מחזקים את העובדות, בעוד שכאמור מנגד הנאשם כופר במפגש עם המתלוננת ובהכרות כלשהי עמה ואפילו עם בני משפחתה",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,"השופט קובע כי עדות הקטינה מהימנה ומחוזקת על ידי עדות אחיה, ללא כל התייחסות למניע להעללה או נקמנות.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות הקטינה מהימנה ומחוזקת על ידי עדות אחיה, ללא כל התייחסות למניע להעללה או נקמנות.""
}
```"
460483,"לצד עדותה הפרונטאלית של הקטינה המתלוננת, העידו, כאמור, אמה, בת הזוג לשעבר של הנאשם, חברתה, ששמעה ממנה על המעשים, והעו""ס המטפלת בה, שהביאה להגשת התלונה במשטרה",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,השופט מפרט את העדים הנוספים שהעידו בתיק ללא כל התייחסות למניע להעליל או לנקמה.,"{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מפרט את העדים הנוספים שהעידו בתיק ללא כל התייחסות למניע להעליל או לנקמה.""
}"
467082,"  בביהמ""ש נכתב בפרוטוקול עדותה המוקדמת של המתלוננת כי באותה סיטואציה ""שכב"" הנאשם",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט מתייחס באופן עובדתי לפרוטוקול העדות המוקדמת של המתלוננת ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט מתייחס באופן עובדתי לפרוטוקול העדות המוקדמת של המתלוננת ללא כל אזכור של מניע להעללה, נקמנות או תלונת שווא.""
}"
473028,"00 נגבתה עדות נוספת מהמתלוננת (נ/3) במהלכה נשאלה אודות גירסת הנאשם, הכחישה שהתנשקו, אישרה שהיו כתובות בשירותים, והיו שמועות שיש ביניהם רומן, וגם שמועות ששכבו",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,המשפט מתאר באופן עובדתי את תוכן עדותה של המתלוננת ללא התייחסות למניע להעליל או למהימנותה בהקשר זה.,"{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט מתאר באופן עובדתי את תוכן עדותה של המתלוננת ללא התייחסות למניע להעליל או למהימנותה בהקשר זה.""
}"
471986," בבואנו להכריע במחלוקות העובדתיות בעניין האירועים שהתרחשו בדירת המתלוננת, עומדת לפנינו עדותה היחידה של המתלוננת, מול הכחשתו של הנאשם את עצם נוכחותו בדירה, וממילא – את המעשים המיוחסים לו","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי,False,לא_רלוונטי,,"השופט מתאר את המצב הראייתי של עדות יחידה מול הכחשה, ללא אזכור של מניע להעללה, נקמה או תלונת שווא.","{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט מתאר את המצב הראייתי של עדות יחידה מול הכחשה, ללא אזכור של מניע להעללה, נקמה או תלונת שווא.""}"
479489,"מחד, עמדה עדותה המפלילה של המתלוננת ולצידה עדויות השוטרים שהגיעו למקום, על פי קריאת והכוונת המתלוננת, ועצרו את הנאשם, על בסיסם עותרת התביעה לסמוך הרשעת הנאשם ומנגד עדותו המכחישה של הנאשם",אמינה בגלל חיזוק חיצוני,לא רלוונטי,False,לא_רלוונטי,,"המשפט מתאר את הראיות של הצדדים (עדות המתלוננת והשוטרים מול הכחשת הנאשם) ללא כל התייחסות למניע להעליל, נקמנות או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט מתאר את הראיות של הצדדים (עדות המתלוננת והשוטרים מול הכחשת הנאשם) ללא כל התייחסות למניע להעליל, נקמנות או תלונת שווא.""
}"
461514," לכן, לו דובר בעדות שיש לה חיזוק ובוודאי אלמלא הגרסה הנגדית של המתלוננת, הרי שניתן היה בהחלט ליתן אמון בעדות הנאשם ולהכריע עובדות על פיה",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"השופט דן במשקל עדות הנאשם אל מול גרסת המתלוננת ללא התייחסות למניע להעליל, נקמנות או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט דן במשקל עדות הנאשם אל מול גרסת המתלוננת ללא התייחסות למניע להעליל, נקמנות או תלונת שווא.""
}"
482780,"טענות ההגנה : לטענת הסניגור, עדותה של המתלוננת אליה הוא מתייחס באריכות ובפירוט יתר, היא שקרית ואינה אמינה","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי,False,צד_מתדיין,"לטענת הסניגור, עדותה של המתלוננת אליה הוא מתייחס באריכות ובפירוט יתר, היא שקרית ואינה אמינה","הטענה כי עדות המתלוננת שקרית מועלית על ידי הסניגור כחלק מטענות ההגנה, ולא כהערכה של השופט עצמו.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""צד_מתדיין"",
  ""trigger"": ""לטענת הסניגור, עדותה של המתלוננת אליה הוא מתייחס באריכות ובפירוט יתר, היא שקרית ואינה אמינה"",
  ""reason"": ""הטענה כי עדות המתלוננת שקרית מועלית על ידי הסניגור כחלק מטענות ההגנה, ולא כהערכה של השופט עצמו.""
}
```"
479561,"הנאשם עומת בחקירתו הנגדית עם עדותה הברורה של המתלוננת ונשאל מדוע שתעליל עליו מעשה שכזה וכל שהשיב היה ""לא ראיתי אותה","אמינה כי לא נתפסת כנקמנית, אין חשש להאשמת שווא או העללה על הנאשם",לא רלוונטי,True,נדחה,ונשאל מדוע שתעליל עליו מעשה שכזה וכל שהשיב היה 'לא ראיתי אותה',"השופט מציין כי לנאשם לא היה הסבר מדוע שהמתלוננת תעליל עליו, ובכך שולל מניע לעלילת שווא ומחזק את אמינות גרסתה.","```json
{
  ""invokes_myth"": true,
  ""polarity"": ""נדחה"",
  ""trigger"": ""ונשאל מדוע שתעליל עליו מעשה שכזה וכל שהשיב היה 'לא ראיתי אותה'"",
  ""reason"": ""השופט מציין כי לנאשם לא היה הסבר מדוע שהמתלוננת תעליל עליו, ובכך שולל מניע לעלילת שווא ומחזק את אמינות גרסתה.""
}
```"
480342, נטען לעדות כבושה מצד המתלוננת,לא רלוונטי,לא רלוונטי,False,צד_מתדיין,נטען לעדות כבושה מצד המתלוננת,הטענה בדבר עדות כבושה מובאת כטענת אחד הצדדים ('נטען') ולא כקביעה או הערכה של השופט עצמו.,"```json
{
  ""invokes_myth"": false,
  ""polarity"": ""צד_מתדיין"",
  ""trigger"": ""נטען לעדות כבושה מצד המתלוננת"",
  ""reason"": ""הטענה בדבר עדות כבושה מובאת כטענת אחד הצדדים ('נטען') ולא כקביעה או הערכה של השופט עצמו.""
}
```"
479607,"אל מול עדותה האמינה והאותנטית של המתלוננת, עומדת לה עדותו המתחמקת הבלתי מבוססת והמופרכת של הנאשם, שלא עוררה בי שמץ של אמון",אמינה בגלל שהנאשם לא אמין,העדפת עדותה המהימנה של המתלוננת ודחיית גרסת הנאשם עקב חוסר אמינותו,False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת אמינה ואותנטית ללא כל התייחסות למניע להעללה, נקמה או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות המתלוננת אמינה ואותנטית ללא כל התייחסות למניע להעללה, נקמה או תלונת שווא.""
}"
479635,"מכל האמור כאשר מציבה אני את עדותה החד משמעית והמהימנה של המתלוננת אל מול עדות הנאשם – המגלמת גרסה מופרכת ונעדרת כל הסבר ומניע אפשרי מצד המתלוננת לטפול כנגדו תלונה כוזבת, המסקנה היא שיש לבכרה על פניה",אמינה בגלל שהנאשם לא אמין,העדפת עדותה המהימנה של המתלוננת ודחיית גרסת הנאשם עקב חוסר אמינותו,True,נדחה,נעדרת כל הסבר ומניע אפשרי מצד המתלוננת לטפול כנגדו תלונה כוזבת,"השופטת שוללת קיומו של מניע מצד המתלוננת להעליל עלילת שווא, ובכך מבססת את מהימנותה.","```json
{
  ""invokes_myth"": true,
  ""polarity"": ""נדחה"",
  ""trigger"": ""נעדרת כל הסבר ומניע אפשרי מצד המתלוננת לטפול כנגדו תלונה כוזבת"",
  ""reason"": ""השופטת שוללת קיומו של מניע מצד המתלוננת להעליל עלילת שווא, ובכך מבססת את מהימנותה.""
}
```"
482820,"עפ""י ההגנה לעדותה היחידה של המתלוננת - אין כל ראיה של ממש או שמץ של ראיה התומך או מחזק את טענת המתלוננת כי בוצעו בה מעשי אינוס","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי,False,צד_מתדיין,"עפ""י ההגנה לעדותה היחידה של המתלוננת - אין כל ראיה של ממש או שמץ של ראיה התומך או מחזק את טענת המתלוננת כי בוצעו בה מעשי אינוס",הטענה מועלית על ידי ההגנה ולא כקביעה של השופט עצמו.,"{""invokes_myth"": false, ""polarity"": ""צד_מתדיין"", ""trigger"": ""עפ\""י ההגנה לעדותה היחידה של המתלוננת - אין כל ראיה של ממש או שמץ של ראיה התומך או מחזק את טענת המתלוננת כי בוצעו בה מעשי אינוס"", ""reason"": ""הטענה מועלית על ידי ההגנה ולא כקביעה של השופט עצמו.""}"
483865, אף צפיתי במלוא הקלטת של העדות המוקדמת של המתלוננת לפני כב' השופט שמעוני,לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,השופט מתאר פעולה טכנית של צפייה בעדות המוקדמת ללא כל התייחסות למניע להעללה או לנקמה.,"{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מתאר פעולה טכנית של צפייה בעדות המוקדמת ללא כל התייחסות למניע להעללה או לנקמה.""
}"
483972," מקובלים עליי הסבריו של האחראי על החקירה, השוטר קץ, כי החקירה היתה נתונה בסד זמנים צפוף - הן עקב היותו של החשוד עצור, והן עקב העובדה שהמתלוננת היתה אמורה לחזור לארה""ב והיה צריך להספיק להשלים את החקירה, ובמידת הצורך להותיר זמן מספיק להגשת כתב-אישום ולגביית עדות מוקדמת מהמתלוננת טרם עזיבתה את הארץ (עמ' 46 לפרוטוקול)",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"השופט דן בלוחות הזמנים של החקירה ובעזיבת המתלוננת את הארץ, ללא כל התייחסות למניע להעליל או למהימנותה בהקשר זה.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט דן בלוחות הזמנים של החקירה ובעזיבת המתלוננת את הארץ, ללא כל התייחסות למניע להעליל או למהימנותה בהקשר זה.""
}"
483823," זאת ועוד; עדותה המוקדמת של המתלוננת לפני כב' השופט שמעוני, תועדה בהקלטה ובצילום חזותי מטעם בית-המשפט (הדיסקים הרלוונטיים מצויים בתיק המוצגים)",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,המשפט עוסק בתיעוד הטכני והפרוצדורלי של עדות המתלוננת ואינו מתייחס למניע להעללה או לנקמה.,"```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט עוסק בתיעוד הטכני והפרוצדורלי של עדות המתלוננת ואינו מתייחס למניע להעללה או לנקמה.""
}
```"
482956,"עדותה הברורה של המתלוננת המפרטת את אירועי אותו בוקר מצביעה בבירור על היות הנאשם האיש שפרץ לביתה, תקף אותה וחבל בה וביהמ""ש קובע חד משמעית כי הנאשם הוא אדם אלים שפגיעתו רעה","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת לאור תיאור מפורט, אותנטי וברור של מסכת האירועים",False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת מהימנה וברורה ללא כל התייחסות למניע להעללה, נקמה או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה וברורה ללא כל התייחסות למניע להעללה, נקמה או תלונת שווא.""
}"
484201,"יובהר מיד כי התנגדויות הסנגור לשאלות באת-כוח המאשימה במסגרת העדות המוקדמת של המתלוננת לא הוכרעו על-אתר, שכן כב' השופט שמעוני קבע כי בית-המשפט שידון בתיק עצמו הוא שיכריע בהן (עמ' 7, ש' 1-3 לפרוטוקול)",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט עוסק בעניין פרוצדורלי של הכרעה בהתנגדויות ואינו מזכיר מניע להעללה, נקמה או אמינות המתלוננת.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט עוסק בעניין פרוצדורלי של הכרעה בהתנגדויות ואינו מזכיר מניע להעללה, נקמה או אמינות המתלוננת.""
}"
483650," כיוון שהנאשם אינו מודה במגע המיני, ואינו טוען שהדבר נעשה בהסכמת המתלוננת, המסקנה היחידה, לאור עדותה המהימנה של המתלוננת, היא שהמגע המיני היה באינוס, וכי הנאשם הוא האנס","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",קביעת ממצאים עובדתיים מרשיעים על בסיס אימוץ גרסת המתלוננת ודחיית הנאשם,False,לא_רלוונטי,,"השופט קובע כי עדות המתלוננת מהימנה ללא התייחסות למניעי העללה, נקמה או תלונת שווא.","{""invokes_myth"": false, ""polarity"": ""לא_רלוונטי"", ""trigger"": null, ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה ללא התייחסות למניעי העללה, נקמה או תלונת שווא.""}"
484878," לטענת המאשימה, אין במצב שנוצר לאחר עדותה האחרונה של המתלוננת יותר מראיה נוספת לאותם לחצים שבהם היא נתונה, ויש לראות בלחצים אלה חיזוק לגירסתה","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי,False,לא_רלוונטי,,"המשפט מתאר את טענת המאשימה לגבי לחצים המופעלים על המתלוננת כחיזוק לגרסתה, ואינו עוסק במניע להעללה או בתלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט מתאר את טענת המאשימה לגבי לחצים המופעלים על המתלוננת כחיזוק לגרסתה, ואינו עוסק במניע להעללה או בתלונת שווא.""
}
```"
484254," מטעמים עליהם עמדתי לעיל, ומחמת הזהירות, גם לא ראיתי להישען על פרטי התיאור שהופיעו בעדויותיהם של השוטרים בן-נתן וריקנר, ככל שאלה לא הופיעו בתיאור שנמסר בפתח העדות המוקדמת של המתלוננת (כגון כיתוב באנגלית והאות ""איי"")",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"השופט דן באי-הסתמכות על פרטי עדות מסוימים מטעמי זהירות, ללא כל התייחסות למניע להעליל, נקמה או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט דן באי-הסתמכות על פרטי עדות מסוימים מטעמי זהירות, ללא כל התייחסות למניע להעליל, נקמה או תלונת שווא.""
}"
486588," עדותו של מתלונן ב' בפני חוקר הילדים הייתה עקבית, רציפה וסדורה, וניתן להתרשם כי הלה אכן חווה את האירועים על גופו ולא בדה אותם מליבו","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",קבלת עדות הקטינה כעדות אמת מהימנה המגובה בהתרשמות חוקרת הילדים,True,נדחה,ולא בדה אותם מליבו,השופט שולל את האפשרות שהמתלונן בדה את הדברים מליבו כחלק מקביעת מהימנותו.,"{
  ""invokes_myth"": true,
  ""polarity"": ""נדחה"",
  ""trigger"": ""ולא בדה אותם מליבו"",
  ""reason"": ""השופט שולל את האפשרות שהמתלונן בדה את הדברים מליבו כחלק מקביעת מהימנותו.""
}"
488438,"עדותה המוקלטת של המתלוננת - צפיתי בעדותה המוקלטת של המתלוננת יותר מפעם, וכאמור לעיל, מצאתי אותה ראויה לאימון","אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה","קבלת עדות המתלוננת במלואה לאור רושם חיובי, כנות ומהימנות גבוהה",False,לא_רלוונטי,,השופט קובע כי עדות המתלוננת מהימנה ללא כל התייחסות למניע להעללה או לנקמה.,"{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי עדות המתלוננת מהימנה ללא כל התייחסות למניע להעללה או לנקמה.""
}"
491484,"ראה כמפורט מפי כבוד השופט צ' א' טל, בע""פ 4436/95 פלוני נ' מדינת ישראל [5], שבו העדות הכבושה של המתלוננת הייתה אף עדות ישירה יחידה","עוסק בעמדת הצדדים בנוגע להערכת המהימנות ולא עמדת השופט, הלכות כלליות בנוגע להערכת מהימנות, לא נוגע להערכה מהימנות כלל",לא רלוונטי,False,לא_רלוונטי,,"המשפט דן במושג המשפטי של עדות כבושה כעדות יחידה, ללא התייחסות למניעי נקמה, העללה או תלונת שווא.","```json
{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט דן במושג המשפטי של עדות כבושה כעדות יחידה, ללא התייחסות למניעי נקמה, העללה או תלונת שווא.""
}
```"
486323,"יחד-עם-זאת, מתיאוריו המפורטים של מתלונן א' את הנאשם, אשר עלו בקנה אחד עם עדותם של שאר עדי התביעה, שוכנעתי כי הלה לא הצביע על תמונתו אך משום ששמו אוזכר בפניו, אלא מתוך היכרות אישית עימו",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,השופט דן במשקל ובאמינות של הליך הזיהוי (השפעה אפשרית של אזכור השם) ולא במניע להעליל עלילת שווא או בנקמנות.,"{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט דן במשקל ובאמינות של הליך הזיהוי (השפעה אפשרית של אזכור השם) ולא במניע להעליל עלילת שווא או בנקמנות.""
}"
489374,"תאור מאוד לא מדוייק של המתלוננת שהינה בחורה נמוכה, רזה,  בעלת תספורת קארה ושיער בצבע בהיר (קלטת העימות - ת/8)",לא רלוונטי,לא רלוונטי,False,לא_רלוונטי,,"המשפט עוסק בחוסר דיוק בתיאור הפיזי של המתלוננת ואינו מתייחס למניע להעללה, נקמנות או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט עוסק בחוסר דיוק בתיאור הפיזי של המתלוננת ואינו מתייחס למניע להעללה, נקמנות או תלונת שווא.""
}"
488647,"אשר על כן, על סמך עדותה האמינה של המתלוננת המסתייעת ומתחזקת במצבה הנפשי מיד לאחר העבירה שבוצעה בה, על סמך הראיות הנסיבתיות שפורטו  ולאחר דחיית גרסת הנאשם ולאחר שהזהרתי את עצמי כנדרש לנוכח היות המתלוננת עדה יחידה, אני מקבלת שהתביעה הוכיחה מעל לספק סביר את אשמתו של הנאשם בביצוע העבירה שבאישום הראשון",אמינה בגלל חיזוק חיצוני,קבלת גרסת המתלוננת בהיותה עדות מהימנה הנתמכת בראיות סיוע וחיזוקים,False,לא_רלוונטי,,"השופטת קובעת כי עדות המתלוננת מהימנה על בסיס מצבה הנפשי וראיות נסיבתיות, תוך החלת חובת אזהרה עצמית לגבי עדה יחידה, ללא כל אזכור של מניע להעליל או לנקום.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופטת קובעת כי עדות המתלוננת מהימנה על בסיס מצבה הנפשי וראיות נסיבתיות, תוך החלת חובת אזהרה עצמית לגבי עדה יחידה, ללא כל אזכור של מניע להעליל או לנקום.""
}"
491486,"בנסיבות דומות לאירוע שבפנינו, מעשה אונס של אב בבתו הקטינה (בגיל 8), אשר כבשה עדותה 8 שנים, ובית-המשפט קובע: ""גם הטענה שמדובר בעדות כבושה מצד המתלוננת במשך תקופה של שנים אין בה להושיע למערער שכן בית המשפט היה ער לנקודה זו ונתן לה את המשקל הראוי","אמינה למרות שיש בעיות (למשל, עדות יחידה ובכל זאת מספקת) – יש פגמים אבל ההכרעה היא לטובת הנפגעת",לא רלוונטי,False,לא_רלוונטי,,"המשפט דן בסוגיית עדות כבושה (שיהוי במסירת העדות) ואינו מתייחס למניע להעללה, נקמנות או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""המשפט דן בסוגיית עדות כבושה (שיהוי במסירת העדות) ואינו מתייחס למניע להעללה, נקמנות או תלונת שווא.""
}"
488413,משכך - חובה לבדוק בזהירות ובהקפדה יתירה את  שני האפיקים באמצעותם הובאה גירסתה בפני : ראשית יש לקבוע את אמינותה חוקרת הילדים ולאחר מכן להידרש  לעדותה  המוקלטת של המתלוננת,לא רלוונטי,קבלת עדות הקטינה כעדות אמת מהימנה המגובה בהתרשמות חוקרת הילדים,False,לא_רלוונטי,,"השופט מתייחס לצורך לבחון בזהירות את גרסת הקטינה באמצעות חוקרת הילדים והקלטת, ללא אזכור של מניע להעללה, נקמה או תלונת שווא.","{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט מתייחס לצורך לבחון בזהירות את גרסת הקטינה באמצעות חוקרת הילדים והקלטת, ללא אזכור של מניע להעללה, נקמה או תלונת שווא.""
}"
495122, גירסתה של הקטינה בכללותה הינה עיקבית ביותר,"אמינה כי בהירה, פשוטה, עקבית, אותנטית, ללא הגזמה",קבלת עדות הקטינה כעדות אמת מהימנה המגובה בהתרשמות חוקרת הילדים,False,לא_רלוונטי,,השופט קובע כי הגרסה עקבית ללא כל התייחסות למניע להעללה או לנקמה.,"{
  ""invokes_myth"": false,
  ""polarity"": ""לא_רלוונטי"",
  ""trigger"": null,
  ""reason"": ""השופט קובע כי הגרסה עקבית ללא כל התייחסות למניע להעללה או לנקמה.""
}"
